,id,title,type,release_year,age_certification,runtime,genres,seasons,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
721,ts20439,Gravity Falls,SHOW,2012,TV-Y7,23,"['scifi', 'family', 'fantasy', 'animation', 'comedy', 'drama', 'thriller', 'action', 'horror']",2.0,8.3,2125.0,182.72799999999998,8.5
722,tm173805,Pirates of the Caribbean: On Stranger Tides,MOVIE,2011,PG-13,137,"['fantasy', 'action']",0.0,6.6,513684.0,556.515,6.5
723,tm165634,X-Men: First Class,MOVIE,2011,PG-13,131,"['action', 'scifi']",0.0,7.7,678781.0,3.1439999999999997,7.3
724,tm64957,The Avengers,MOVIE,2012,PG-13,143,"['scifi', 'action']",0.0,8.0,1353907.0,262.184,7.7
725,tm171064,Thor,MOVIE,2011,PG-13,115,"['fantasy', 'action', 'scifi']",0.0,7.0,817467.0,140.695,6.8
726,tm72333,John Carter,MOVIE,2012,PG-13,132,"['scifi', 'action', 'european']",0.0,6.6,269059.0,99.635,6.2
727,tm162906,Captain America: The First Avenger,MOVIE,2011,PG-13,124,"['scifi', 'action']",0.0,6.9,818841.0,102.723,7.0
728,tm30584,Wreck-It Ralph,MOVIE,2012,PG,120,"['comedy', 'animation', 'family', 'fantasy', 'scifi']",0.0,7.7,411592.0,94.096,7.3
729,tm64880,Chasing Mavericks,MOVIE,2012,PG,112,"['drama', 'sport']",0.0,7.1,32630.0,11.754000000000001,7.0
730,tm37884,Red Tails,MOVIE,2012,PG-13,125,"['action', 'drama', 'history', 'war']",0.0,5.9,35424.0,47.974,6.5
731,tm167877,We Bought a Zoo,MOVIE,2011,PG,124,"['drama', 'comedy', 'family']",0.0,7.1,142052.0,17.087,6.7
732,tm183353,Gnomeo & Juliet,MOVIE,2011,G,84,"['animation', 'family', 'fantasy', 'romance', 'comedy']",0.0,5.9,54964.0,28.808000000000003,5.8
733,tm51645,Brave,MOVIE,2012,PG,93,"['comedy', 'fantasy', 'animation', 'family']",0.0,7.1,401832.0,91.765,7.0
734,ts4693,Brain Games,SHOW,2011,TV-PG,32,"['documentation', 'comedy', 'drama', 'reality', 'family']",8.0,8.3,3258.0,8.181000000000001,7.6
735,ts35950,Wicked Tuna,SHOW,2012,TV-14,45,"['reality', 'action']",11.0,6.4,926.0,13.052999999999999,7.8
736,tm164345,The Muppets,MOVIE,2011,PG,103,"['comedy', 'family']",0.0,7.1,91680.0,26.214000000000002,6.6
737,tm160213,Winnie the Pooh,MOVIE,2011,G,63,"['animation', 'family', 'fantasy', 'comedy', 'drama', 'european']",0.0,7.1,24456.0,24.107,6.9
738,ts20443,TRON: Uprising,SHOW,2012,TV-Y7,23,"['action', 'animation', 'scifi', 'family']",2.0,8.2,8201.0,28.491999999999997,7.7
739,tm63238,Frankenweenie,MOVIE,2012,PG,87,"['comedy', 'animation', 'drama', 'family', 'horror', 'scifi', 'thriller']",0.0,6.9,104697.0,39.181,6.9
740,ts20416,Marvel's Ultimate Spider-Man,SHOW,2012,TV-Y7,22,"['action', 'animation', 'comedy', 'family', 'scifi']",4.0,7.1,12074.0,78.65899999999999,7.7
741,ts34163,The Incredible Dr. Pol,SHOW,2011,TV-PG,44,"['reality', 'documentation']",20.0,8.6,1634.0,10.255,8.9
742,tm57906,Ice Age: Continental Drift,MOVIE,2012,PG,88,"['comedy', 'action', 'family', 'animation', 'drama', 'fantasy']",0.0,6.5,205716.0,84.984,6.3
743,tm171776,Cars 2,MOVIE,2011,G,106,"['animation', 'fantasy', 'comedy', 'family', 'sport', 'drama', 'crime', 'scifi']",0.0,6.2,181748.0,96.305,6.0
744,ts7273,Doc McStuffins,SHOW,2012,TV-G,22,"['animation', 'family', 'fantasy', 'music']",6.0,6.6,2358.0,54.489,5.5
745,ts20635,Jessie,SHOW,2011,TV-G,26,"['comedy', 'family', 'drama']",4.0,5.9,15400.0,49.298,8.2
746,tm68246,Diary of a Wimpy Kid: Dog Days,MOVIE,2012,PG,94,"['comedy', 'family']",0.0,6.3,25206.0,26.066,6.3
747,tm184724,Diary of a Wimpy Kid: Rodrick Rules,MOVIE,2011,PG,99,"['comedy', 'family', 'animation']",0.0,6.5,30577.0,41.047,6.6
748,ts9795,Austin & Ally,SHOW,2011,TV-G,23,"['family', 'music', 'romance', 'comedy', 'drama']",4.0,5.8,11336.0,24.421,8.2
749,ts90926,UFO Missione Europa,SHOW,2012,TV-PG,43,"['scifi', 'documentation', 'reality']",1.0,6.3,19.0,4.265,10.0
750,tm162604,Lemonade Mouth,MOVIE,2011,G,106,"['comedy', 'drama', 'music', 'family']",0.0,6.9,17454.0,17.739,7.4
751,ts20422,Lab Rats,SHOW,2012,TV-Y7,24,"['scifi', 'action', 'comedy', 'drama', 'family']",4.0,6.6,5937.0,42.931000000000004,8.4
752,tm69592,Tangled Ever After,MOVIE,2012,G,6,['comedy'],0.0,,,37.515,7.1
753,ts20677,Captain Jake and the Never Land Pirates,SHOW,2011,TV-Y,26,"['action', 'animation', 'family', 'fantasy']",4.0,5.6,1694.0,37.881,6.9
754,tm168978,Mars Needs Moms,MOVIE,2011,PG,88,"['animation', 'action', 'family', 'scifi']",0.0,5.4,22313.0,25.112,6.0
755,tm173830,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,MOVIE,2011,PG-13,4,"['fantasy', 'scifi']",0.0,,,12.47,7.0
756,tm72065,The Odd Life of Timothy Green,MOVIE,2012,PG,105,"['fantasy', 'drama', 'comedy', 'family']",0.0,6.6,46739.0,11.038,7.0
757,tm182291,12 Dates of Christmas,MOVIE,2011,PG,89,"['romance', 'fantasy', 'comedy']",0.0,6.3,6712.0,9.876,6.1
758,ts55431,Wild Scandinavia,SHOW,2011,,45,['documentation'],1.0,8.0,157.0,3.9010000000000002,10.0
759,tm33264,The Legend of Mor'du,MOVIE,2012,G,6,['animation'],0.0,,,7.795,6.1
760,ts2904,Dog with a Blog,SHOW,2012,TV-G,23,"['comedy', 'drama', 'family', 'fantasy']",4.0,4.9,6172.0,22.766,7.1
761,ts21221,Kickin' It,SHOW,2011,TV-Y7,23,"['action', 'comedy', 'drama', 'family']",4.0,6.4,5689.0,20.47,8.4
762,tm173864,Marvel One-Shot: The Consultant,MOVIE,2011,PG-13,4,['scifi'],0.0,,,18.22,6.4
763,ts27755,Randy Cunningham: 9th Grade Ninja,SHOW,2012,TV-G,17,"['action', 'fantasy', 'scifi', 'animation', 'comedy', 'family']",2.0,6.7,1192.0,15.625,7.0
764,ts6220,Crash & Bernstein,SHOW,2012,TV-PG,23,"['comedy', 'family']",2.0,4.8,772.0,8.781,8.4
765,tm178393,Ice Age: A Mammoth Christmas,MOVIE,2011,PG,26,['animation'],0.0,,,47.073,6.4
766,tm62110,Home Alone: The Holiday Heist,MOVIE,2012,PG,87,"['comedy', 'family', 'crime']",0.0,3.5,10254.0,19.726,5.3
767,tm36299,Marvel One-Shot: Item 47,MOVIE,2012,PG,12,"['scifi', 'fantasy']",0.0,,,12.145,6.5
768,tm181060,Prom,MOVIE,2011,PG,104,"['comedy', 'drama', 'family', 'romance']",0.0,5.4,15260.0,10.952,6.1
769,ts33722,Minnie's Bow-Toons,SHOW,2011,TV-Y,3,['animation'],6.0,6.3,106.0,15.446,3.9
770,tm167801,Geek Charming,MOVIE,2011,PG,99,"['comedy', 'drama', 'family', 'romance']",0.0,6.4,12378.0,14.867,6.6
771,ts170651,Unlikely Animal Friends,SHOW,2012,TV-PG,44,['documentation'],5.0,7.5,103.0,3.435,5.0
773,tm1104511,Return of the Clouded Leopards,MOVIE,2012,PG,45,['documentation'],0.0,,,0.6,10.0
774,tm96967,Avalon High,MOVIE,2011,G,91,"['fantasy', 'drama', 'family']",0.0,5.7,5885.0,12.244000000000002,6.2
775,tm42177,Paperman,MOVIE,2012,G,7,"['romance', 'thriller']",0.0,7.1,37.0,9.008,8.0
776,tm170713,Beverly Hills Chihuahua 2,MOVIE,2011,G,85,['comedy'],0.0,,,18.123,5.8
777,ts1546,A.N.T. Farm,SHOW,2011,TV-G,25,"['comedy', 'drama', 'family']",3.0,5.1,6867.0,18.642,7.5
778,ts22188,Violetta,SHOW,2012,TV-G,44,"['drama', 'family', 'music', 'romance']",3.0,5.0,2377.0,35.827,8.3
779,tm69207,Secret of the Wings,MOVIE,2012,G,92,"['fantasy', 'family', 'animation']",0.0,7.0,12138.0,65.425,7.1
780,tm170139,Phineas and Ferb: The Movie: Across the 2nd Dimension,MOVIE,2011,,78,"['comedy', 'family', 'scifi', 'animation', 'action']",0.0,7.4,11121.0,18.852,6.9
781,tm70151,There's No Place Like Home,MOVIE,2012,,61,['documentation'],0.0,,,1.676,6.5
782,tm166632,Small Fry,MOVIE,2011,G,7,['comedy'],0.0,,,12.012,6.9
783,tm45440,Chimpanzee,MOVIE,2012,G,75,"['documentation', 'family']",0.0,7.1,6146.0,6.301,7.1
784,tm56951,Frenemies,MOVIE,2012,G,86,"['drama', 'family', 'comedy']",0.0,5.1,4735.0,9.415,5.9
785,tm160861,Wings of Life,MOVIE,2011,G,77,"['documentation', 'family']",0.0,7.4,610.0,6.895,7.1
786,tm59057,Maggie Simpson in The Longest Daycare,MOVIE,2012,PG,5,['drama'],0.0,,,9.94,6.9
787,tm165063,Sharpay's Fabulous Adventure,MOVIE,2011,G,90,"['music', 'family', 'horror', 'drama', 'sport']",0.0,4.2,26.0,23.714000000000002,6.0
788,tm176323,The Suite Life Movie,MOVIE,2011,G,79,"['family', 'action', 'comedy', 'crime', 'drama', 'scifi']",0.0,5.2,3889.0,12.344000000000001,6.2
789,tm68510,Beverly Hills Chihuahua 3: Viva la Fiesta!,MOVIE,2012,G,89,['comedy'],0.0,,,56.376999999999995,6.2
790,tm68188,Cesar Millan: The Real Story,MOVIE,2012,,45,['documentation'],0.0,6.9,66.0,2.577,8.3
791,tm174926,Teen Spirit,MOVIE,2011,PG-13,81,"['fantasy', 'drama', 'comedy']",0.0,5.5,7277.0,8.245,6.0
792,tm183850,Hawaiian Vacation,MOVIE,2011,G,6,['comedy'],0.0,,,10.513,7.0
793,tm69711,Let It Shine,MOVIE,2012,G,101,"['drama', 'family', 'music']",0.0,6.5,3562.0,12.949000000000002,6.9
794,ts34269,So Random!,SHOW,2011,TV-G,23,"['comedy', 'family']",1.0,4.7,2364.0,20.413,7.4
795,tm40501,Girl vs. Monster,MOVIE,2012,PG,89,"['comedy', 'scifi', 'action', 'family', 'fantasy']",0.0,5.5,3074.0,18.793,6.4
796,tm64436,Partysaurus Rex,MOVIE,2012,G,7,"['fantasy', 'comedy']",0.0,,,8.275,7.2
797,tm164519,La luna,MOVIE,2012,G,7,"['animation', 'documentation']",0.0,,,11.15,7.9
798,tm160178,"Good Luck Charlie, It's Christmas!",MOVIE,2011,,85,"['comedy', 'drama', 'family']",0.0,6.4,6207.0,11.407,6.6
799,tm32685,Time Travel Mater,MOVIE,2012,G,7,"['family', 'animation']",0.0,,,9.897,6.0
800,tm173633,African Cats,MOVIE,2011,G,89,"['documentation', 'action']",0.0,7.5,6459.0,10.059,7.4
801,tm166883,Spooky Buddies,MOVIE,2011,G,88,['comedy'],0.0,,,10.755999999999998,6.2
802,tm172720,Air Mater,MOVIE,2011,G,5,['animation'],0.0,,,9.091000000000001,5.9
803,ts78066,Secrets of Wild India,SHOW,2012,TV-PG,49,['documentation'],1.0,8.0,156.0,0.922,6.0
805,tm38369,The Mistle-Tones,MOVIE,2012,,90,"['romance', 'comedy', 'family', 'music']",0.0,6.5,2243.0,3.41,6.4
806,tm35507,Treasure Buddies,MOVIE,2012,G,93,"['action', 'family']",0.0,,,9.986,6.1
807,tm184543,The Ballad of Nessie,MOVIE,2011,G,6,['fantasy'],0.0,,,4.501,6.8
808,tm166745,Prep & Landing: Naughty vs. Nice,MOVIE,2011,G,22,"['animation', 'comedy', 'family', 'fantasy']",0.0,7.3,1879.0,7.197,6.9
809,tm71403,Santa Paws 2: The Santa Pups,MOVIE,2012,G,88,"['fantasy', 'family']",0.0,4.7,1380.0,10.017999999999999,6.2
810,ts176104,Special Agent Oso: Three Healthy Steps,SHOW,2011,,2,['animation'],1.0,6.7,15.0,,
811,ts237475,Fury Files,SHOW,2012,TV-Y7,3,"['animation', 'action', 'fantasy', 'scifi']",1.0,6.1,20.0,0.647,
812,ts171975,Birth of Europe,SHOW,2012,,50,['documentation'],1.0,7.2,71.0,0.634,6.0
813,tm274612,Winged Seduction: Birds of Paradise,MOVIE,2012,,45,['documentation'],0.0,6.4,47.0,2.287,4.0
814,ts20813,black-ish,SHOW,2014,TV-14,21,"['comedy', 'documentation']",8.0,7.1,22208.0,41.262,7.4
815,ts2709,Cosmos,SHOW,2014,TV-G,42,['documentation'],3.0,,,66.736,8.4
816,ts5,Marvel's Agents of S.H.I.E.L.D.,SHOW,2013,TV-14,43,"['scifi', 'action', 'drama', 'thriller']",7.0,7.5,213651.0,118.715,7.5
817,tm157149,Into the Woods,MOVIE,2014,PG,124,"['fantasy', 'comedy', 'drama']",0.0,5.9,139477.0,16.541,5.8
818,tm140097,Guardians of the Galaxy,MOVIE,2014,PG-13,120,"['action', 'comedy', 'scifi']",0.0,8.0,1125382.0,70.546,7.9
819,ts301931,Cosmos: A Spacetime Odyssey,SHOW,2014,TV-PG,43,['documentation'],1.0,9.3,119455.0,,
820,tm155402,X-Men: Days of Future Past,MOVIE,2014,PG-13,131,"['fantasy', 'scifi', 'action', 'thriller']",0.0,8.0,697960.0,91.65,7.5
821,ts20726,Star Wars Rebels,SHOW,2014,TV-Y7,23,"['action', 'scifi', 'drama', 'family', 'fantasy', 'animation']",4.0,8.0,40118.0,62.22,7.7
822,tm141973,The Fault in Our Stars,MOVIE,2014,PG-13,126,"['romance', 'drama']",0.0,7.7,368644.0,49.00899999999999,7.6
823,ts20839,Life Below Zero,SHOW,2013,TV-PG,46,"['reality', 'documentation']",18.0,8.0,1894.0,20.976,7.7
824,tm151689,The Book of Life,MOVIE,2014,PG,95,"['comedy', 'fantasy', 'romance', 'animation', 'family']",0.0,7.2,70182.0,73.468,7.5
825,tm148170,Big Hero 6,MOVIE,2014,PG,102,"['animation', 'action', 'comedy', 'family', 'scifi', 'drama']",0.0,7.8,447775.0,171.831,7.8
826,tm179159,Thor: The Dark World,MOVIE,2013,PG-13,112,"['fantasy', 'action', 'scifi']",0.0,6.8,657790.0,124.579,6.6
827,tm153184,Night at the Museum: Secret of the Tomb,MOVIE,2014,PG,97,"['comedy', 'fantasy', 'family']",0.0,6.2,119366.0,45.868,6.2
828,tm168780,Saving Mr. Banks,MOVIE,2013,PG-13,125,"['drama', 'comedy', 'music']",0.0,7.5,159987.0,12.994000000000002,7.4
829,tm177964,Iron Man 3,MOVIE,2013,PG-13,130,"['action', 'scifi']",0.0,7.1,824912.0,110.815,6.9
830,tm159149,Captain America: The Winter Soldier,MOVIE,2014,PG-13,135,"['scifi', 'thriller', 'action']",0.0,7.8,815795.0,57.226000000000006,7.7
831,ts20731,Running Wild with Bear Grylls,SHOW,2014,TV-PG,43,"['reality', 'action', 'comedy']",6.0,7.6,2674.0,1.4,7.3
832,tm181359,Frozen,MOVIE,2013,PG,102,"['fantasy', 'comedy', 'family', 'animation']",0.0,7.4,610977.0,102.635,7.3
833,ts20059,Marvel’s Hulk and the Agents of S.M.A.S.H,SHOW,2013,TV-Y7,23,"['action', 'scifi', 'animation', 'comedy', 'family']",2.0,6.0,3001.0,45.493,6.5
834,tm143057,The Day the Series Stopped,MOVIE,2014,,51,[],0.0,,,2.114,7.0
835,tm185712,Marvel One-Shot: Agent Carter,MOVIE,2013,PG-13,15,"['scifi', 'fantasy']",0.0,,,30.392,7.4
836,ts20133,Girl Meets World,SHOW,2014,TV-G,23,"['comedy', 'family', 'music', 'drama']",3.0,7.1,14448.0,73.949,8.4
837,tm145004,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",MOVIE,2014,PG,81,"['comedy', 'fantasy', 'drama', 'family', 'european']",0.0,6.2,43828.0,20.629,6.2
838,ts20042,Marvel's Avengers Assemble,SHOW,2013,TV-Y7,22,"['action', 'scifi', 'animation', 'comedy', 'drama', 'family']",5.0,7.0,7388.0,106.529,7.6
839,tm186511,Monsters University,MOVIE,2013,G,104,"['animation', 'comedy', 'family', 'fantasy', 'horror']",0.0,7.3,350270.0,109.11200000000001,7.0
840,ts20822,Liv and Maddie,SHOW,2013,TV-G,23,"['drama', 'comedy', 'family']",4.0,6.3,8117.0,66.002,8.2
841,tm150979,Muppets Most Wanted,MOVIE,2014,PG,107,"['crime', 'comedy', 'family']",0.0,6.4,34207.0,14.924000000000001,6.3
842,tm166468,Planes,MOVIE,2013,PG,91,"['family', 'action', 'comedy', 'animation', 'sport']",0.0,5.7,44746.0,30.487,5.9
843,ts20027,Once Upon a Time in Wonderland,SHOW,2013,TV-PG,43,"['scifi', 'drama', 'romance', 'fantasy']",1.0,6.9,12179.0,38.153,7.1
844,tm165905,Teen Beach Movie,MOVIE,2013,PG,96,"['comedy', 'family', 'music', 'fantasy']",0.0,6.0,11437.0,24.764,6.9
845,tm139597,Tinker Bell and the Legend of the NeverBeast,MOVIE,2014,G,76,"['animation', 'family', 'action', 'fantasy']",0.0,,,50.74,7.1
846,ts38704,"Dr. Oakley, Yukon Vet",SHOW,2014,TV-PG,44,['reality'],10.0,8.4,573.0,5.649,5.5
847,tm162413,Brothers in Exile,MOVIE,2014,,78,['documentation'],0.0,,,0.866,7.3
848,ts43947,Science of Stupid,SHOW,2014,,22,"['documentation', 'comedy', 'reality']",8.0,6.8,754.0,3.628,6.6
849,ts8050,Car S.O.S.,SHOW,2013,,44,"['documentation', 'reality', 'european']",10.0,8.1,705.0,28.039,8.3
850,tm188534,The Wizards Return: Alex vs. Alex,MOVIE,2013,PG,60,"['drama', 'comedy', 'fantasy', 'romance', 'animation', 'action', 'family']",0.0,6.3,6404.0,13.575,6.9
851,ts35453,Wander Over Yonder,SHOW,2013,TV-Y7,18,"['scifi', 'comedy', 'family', 'fantasy', 'animation']",2.0,7.2,4199.0,11.181,7.4
852,ts20151,Mickey Mouse,SHOW,2013,TV-G,5,"['fantasy', 'animation', 'comedy', 'family']",5.0,8.1,3073.0,26.868000000000002,7.3
853,tm159620,Toy Story of Terror!,MOVIE,2013,G,22,"['comedy', 'fantasy', 'family', 'horror', 'animation']",0.0,7.5,15343.0,1.689,7.2
854,ts39826,Henry Hugglemonster,SHOW,2013,TV-Y,24,"['music', 'animation', 'family', 'fantasy']",2.0,5.0,384.0,4.375,6.0
855,tm375069,LEGO Star Wars: The New Yoda Chronicles - Raid on Coruscant,MOVIE,2014,,22,['scifi'],0.0,,,2.4,6.4
856,tm163543,Marvel One-Shot: All Hail the King,MOVIE,2014,PG-13,14,"['thriller', 'fantasy']",0.0,,,21.482,6.9
857,tm160932,Bears,MOVIE,2014,G,78,"['documentation', 'family']",0.0,7.3,6771.0,14.187999999999999,7.4
858,tm155023,Toy Story That Time Forgot,MOVIE,2014,G,22,"['comedy', 'family', 'fantasy', 'animation']",0.0,7.1,11408.0,35.707,7.0
859,ts35339,The Evermoor Chronicles,SHOW,2014,TV-PG,22,"['action', 'family', 'fantasy']",2.0,6.1,715.0,18.586,6.9
860,ts75141,Wild Hawaii,SHOW,2014,,44,['documentation'],1.0,,,3.9339999999999997,9.0
861,ts20859,Sheriff Callie's Wild West,SHOW,2013,TV-Y,21,"['western', 'animation', 'comedy', 'family', 'action']",2.0,6.3,667.0,13.115,7.0
862,tm152954,Zapped,MOVIE,2014,,92,"['comedy', 'family', 'fantasy']",0.0,5.1,5164.0,12.100999999999999,6.2
863,tm154041,Iron Man & Captain America: Heroes United,MOVIE,2014,PG,71,"['action', 'animation', 'comedy', 'drama', 'family']",0.0,5.6,25.0,33.361999999999995,6.3
864,ts37726,Wicked Tuna: Outer Banks,SHOW,2014,TV-14,46,['reality'],8.0,6.0,134.0,10.061,7.3
865,tm270622,Drain the Bermuda Triangle,MOVIE,2014,,50,['documentation'],0.0,6.4,113.0,3.638,6.6
866,tm149931,Jingle All the Way 2,MOVIE,2014,PG,93,['comedy'],0.0,,,7.289,5.6
867,tm241486,Phineas and Ferb: Star Wars,MOVIE,2014,G,51,"['scifi', 'action', 'family', 'animation']",0.0,,,12.047,7.1
868,tm179151,Iron Man & Hulk: Heroes United,MOVIE,2013,PG,71,"['animation', 'action']",0.0,,,17.212,5.7
869,tm142414,Lava,MOVIE,2014,G,7,['animation'],0.0,,,7.388,7.3
870,ts150852,Dr K's Exotic Animal ER,SHOW,2014,TV-PG,43,['reality'],9.0,8.1,372.0,3.4589999999999996,4.0
871,tm145734,Planes: Fire & Rescue,MOVIE,2014,PG,83,"['comedy', 'documentation', 'sport', 'fantasy', 'animation', 'family', 'drama']",0.0,6.0,17741.0,24.144000000000002,6.1
872,ts77191,The Great Christmas Light Fight,SHOW,2013,TV-PG,45,['reality'],9.0,6.4,253.0,3.855,9.7
873,tm141959,Feast,MOVIE,2014,G,6,"['animation', 'drama', 'horror']",0.0,8.1,45.0,10.272,7.9
874,ts159834,When Sharks Attack,SHOW,2013,TV-14,44,['documentation'],7.0,6.7,93.0,1.455,
875,tm165250,Super Buddies,MOVIE,2013,G,81,['comedy'],0.0,,,7.807,6.1
876,tm178844,Get a Horse!,MOVIE,2013,G,6,['comedy'],0.0,,,7.097,7.6
877,tm159764,Cloud 9,MOVIE,2014,G,97,"['romance', 'family', 'sport', 'action', 'drama']",0.0,6.4,4830.0,12.657,6.9
878,tm150467,Tinker Bell and the Pirate Fairy,MOVIE,2014,G,78,['animation'],0.0,,,51.906000000000006,6.8
879,tm162567,Miracle Landing on the Hudson,MOVIE,2014,,90,"['documentation', 'drama']",0.0,6.5,153.0,3.714,7.2
880,tm188023,The Book of Manning,MOVIE,2013,,120,"['documentation', 'sport']",0.0,8.2,317.0,2.9139999999999997,8.5
881,tm143693,Party Central,MOVIE,2014,PG,6,['comedy'],0.0,,,9.376,6.8
882,tm188208,Phineas and Ferb: Mission Marvel,MOVIE,2013,G,45,['scifi'],0.0,,,16.53,6.6
883,ts43070,Kirby Buckets,SHOW,2014,TV-Y7,22,"['action', 'family', 'animation', 'comedy']",3.0,4.9,512.0,8.217,9.0
884,tm177819,Hiccups,MOVIE,2013,,3,['animation'],0.0,,,4.913,6.6
885,tm150669,Marvel Studios: Assembling a Universe,MOVIE,2014,PG,43,"['documentation', 'history']",0.0,7.3,1538.0,16.980999999999998,7.1
886,tm342433,Betty White Goes Wild,MOVIE,2013,PG,44,['documentation'],0.0,7.4,73.0,1.96,7.0
887,ts35174,I Didn't Do It,SHOW,2014,TV-G,25,"['comedy', 'crime', 'history', 'drama', 'family']",2.0,7.5,14.0,8.846,8.0
888,tm173896,Bugged,MOVIE,2013,,2,['animation'],0.0,,,4.895,6.0
889,tm161686,Survive and Advance,MOVIE,2013,,90,['documentation'],0.0,,,2.035,8.2
890,ts34355,Mighty Med,SHOW,2013,TV-Y7,25,"['comedy', 'family', 'scifi']",2.0,6.4,1996.0,10.977,7.6
891,ts222742,Wild Congo,SHOW,2014,,44,['documentation'],1.0,,,0.875,9.0
892,tm150667,"Marvel: 75 Years, From Pulp to Pop!",MOVIE,2014,PG,41,"['documentation', 'history']",0.0,7.1,986.0,7.182,6.8
893,tm835242,LEGO Start Wars: The New Yoda Chronicles: Duel of the Skywalkers,MOVIE,2014,,22,['fantasy'],0.0,,,0.634,5.3
894,tm230506,LEGO Star Wars: The New Yoda Chronicles - Escape from the Jedi Temple,MOVIE,2014,G,22,"['scifi', 'animation', 'family']",0.0,,,2.64,6.4
895,tm175699,Spinning,MOVIE,2013,,2,['animation'],0.0,,,4.9910000000000005,6.4
896,tm134986,How to Build a Better Boy,MOVIE,2014,G,90,"['scifi', 'family', 'comedy']",0.0,5.4,3135.0,13.073,6.4
897,tm176868,Captain Sparky vs. The Flying Saucers,MOVIE,2013,PG,3,['animation'],0.0,,,3.622,7.3
898,tm163710,The Blue Umbrella,MOVIE,2013,G,7,['romance'],0.0,,,9.107000000000001,7.6
899,ts160519,The Doc Files,SHOW,2013,TV-G,3,['animation'],1.0,6.4,33.0,1.345,
900,tm142627,The Radiator Springs 500½,MOVIE,2014,,6,['comedy'],0.0,,,9.226,6.3
901,tm235457,LEGO Star Wars: The New Yoda Chronicles - Race For The Holocrons,MOVIE,2014,,21,['comedy'],0.0,,,2.202,6.0
902,tm330785,LEGO Star Wars: The New Yoda Chronicles - Clash of the Skywalkers,MOVIE,2014,,22,['fantasy'],0.0,,,3.385,6.8
904,tm516136,Sharks of Lost Island,MOVIE,2013,PG,45,['documentation'],0.0,5.6,110.0,5.827000000000001,5.9
905,tm858669,Kingdom of the Apes: Battle Lines,MOVIE,2014,PG,44,['documentation'],0.0,,,1.4,5.8
906,ts21903,Marvel's Daredevil,SHOW,2015,TV-MA,53,"['action', 'crime', 'drama', 'thriller', 'fantasy', 'scifi']",3.0,8.6,419503.0,109.111,8.1
907,tm123360,Doctor Strange,MOVIE,2016,PG-13,115,"['fantasy', 'action', 'scifi']",0.0,7.5,697884.0,2286.312,7.4
908,tm236713,Hidden Figures,MOVIE,2016,PG,127,"['drama', 'history']",0.0,7.8,222475.0,69.487,8.1
909,ts35811,Marvel's Jessica Jones,SHOW,2015,TV-MA,51,"['scifi', 'thriller', 'action', 'crime', 'drama']",3.0,7.9,209091.0,51.493,7.6
910,ts21913,Marvel's Agent Carter,SHOW,2015,TV-PG,42,"['drama', 'scifi', 'action']",2.0,7.9,81165.0,46.159,7.6
911,ts42062,Miraculous: Tales of Ladybug & Cat Noir,SHOW,2015,TV-Y7,22,"['family', 'fantasy', 'romance', 'animation', 'action']",4.0,7.7,10102.0,261.845,8.0
912,tm122337,Zootopia,MOVIE,2016,PG,108,"['comedy', 'crime', 'animation', 'action', 'family']",0.0,8.0,474046.0,91.845,7.7
913,tm135902,Inside Out,MOVIE,2015,PG,95,"['comedy', 'drama', 'animation', 'family', 'fantasy', 'scifi']",0.0,8.2,687333.0,111.789,7.9
914,ts42687,PJ Masks,SHOW,2015,TV-G,15,"['animation', 'family', 'fantasy', 'scifi', 'action', 'european']",5.0,5.4,1214.0,54.603,4.9
915,tm120376,Miss Peregrine's Home for Peculiar Children,MOVIE,2016,PG-13,127,"['fantasy', 'drama', 'family', 'thriller', 'european']",0.0,6.7,168702.0,69.839,6.8
916,ts20008,Marvel's Luke Cage,SHOW,2016,TV-MA,56,"['scifi', 'crime', 'drama', 'thriller', 'action']",2.0,7.3,127538.0,52.481,7.0
917,tm120111,Moana,MOVIE,2016,PG,107,"['action', 'comedy', 'family', 'animation', 'fantasy']",0.0,7.6,316171.0,29.774,7.6
918,tm202481,Rogue One: A Star Wars Story,MOVIE,2016,PG-13,133,"['scifi', 'action']",0.0,7.8,605467.0,43.106,7.5
919,tm139213,Fantastic Four,MOVIE,2015,PG-13,106,"['scifi', 'action', 'drama']",0.0,4.3,163577.0,67.083,4.4
920,tm123356,Captain America: Civil War,MOVIE,2016,PG-13,148,"['action', 'scifi']",0.0,7.8,753227.0,169.294,7.4
921,tm122347,X-Men: Apocalypse,MOVIE,2016,PG-13,144,"['fantasy', 'action', 'scifi']",0.0,6.9,419033.0,107.728,6.5
922,tm141020,Ant-Man,MOVIE,2015,PG-13,117,"['scifi', 'comedy', 'crime', 'action']",0.0,7.3,641343.0,79.45100000000001,7.1
923,tm124355,The Finest Hours,MOVIE,2016,PG-13,117,"['thriller', 'action', 'drama', 'history']",0.0,6.7,65670.0,27.04,6.6
924,tm141000,Avengers: Age of Ultron,MOVIE,2015,PG-13,141,"['scifi', 'action', 'comedy']",0.0,7.3,832073.0,222.08700000000002,7.3
925,tm138110,"McFarland, USA",MOVIE,2015,PG,128,"['drama', 'sport']",0.0,7.4,38376.0,10.49,7.4
