,id,title,type,release_year,age_certification,runtime,genres,seasons,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
1433,tm29993,Vipers,MOVIE,2008,R,95,"['scifi', 'horror', 'action', 'comedy', 'drama', 'thriller']",0.0,3.3,1326.0,4.5169999999999995,4.4
1434,tm30228,Breaking the Maya Code,MOVIE,2008,,116,"['thriller', 'documentation']",0.0,7.6,293.0,1.32,5.8
1435,tm78071,Demetri Martin. Person.,MOVIE,2007,,42,"['comedy', 'music', 'documentation']",0.0,7.7,1812.0,1.68,6.9
1436,tm30250,Forgiving Dr. Mengele,MOVIE,2006,,82,['documentation'],0.0,7.1,593.0,1.25,6.7
1437,tm85548,Eye of the Beast,MOVIE,2007,,90,"['thriller', 'horror', 'scifi', 'action']",0.0,4.2,1172.0,3.623,5.4
1438,tm84704,The Rage,MOVIE,2007,R,85,['horror'],0.0,4.2,1897.0,5.148,4.1
1439,tm49022,Black Widow,MOVIE,2008,,89,"['thriller', 'crime']",0.0,4.8,713.0,5.57,4.6
1440,tm80978,Point of Entry,MOVIE,2007,,90,"['thriller', 'drama', 'scifi', 'sport', 'western', 'action']",0.0,4.7,599.0,3.3739999999999997,4.7
1441,tm135651,Wuthering Heights,MOVIE,2003,PG-13,90,"['drama', 'romance']",0.0,4.1,1059.0,2.546,5.4
1442,ts24584,Made,SHOW,2002,,48,"['reality', 'crime']",13.0,5.8,749.0,2.517,7.0
1443,ts21228,The Mighty B!,SHOW,2008,TV-Y7,24,"['comedy', 'animation', 'family']",2.0,5.3,2445.0,7.325,4.9
1444,tm31345,Carlos Mencia: No Strings Attached,MOVIE,2006,,62,"['comedy', 'documentation']",0.0,5.5,534.0,2.699,8.5
1445,ts21521,John Oliver's New York Stand-Up Show,SHOW,2010,TV-14,37,['comedy'],4.0,6.8,230.0,1.5630000000000002,
1446,tm34598,Comedy Central Roast of William Shatner,MOVIE,2006,,90,['comedy'],0.0,7.3,2482.0,4.606,6.6
1447,tm131669,Good Fences,MOVIE,2003,R,119,"['drama', 'comedy']",0.0,5.6,747.0,3.654,5.7
1448,tm164083,Rx (Simple Lies),MOVIE,2005,R,89,"['action', 'drama', 'thriller', 'documentation', 'crime', 'romance']",0.0,5.4,926.0,4.458,5.5
1449,tm165604,Rugrats: Tales from the Crib: Snow White,MOVIE,2005,G,72,['animation'],0.0,,,3.696,7.7
1450,tm76921,Edge of America,MOVIE,2003,PG,105,['drama'],0.0,7.0,400.0,3.133,6.2
1451,tm98674,Comedy Central Roast of David Hasselhoff,MOVIE,2010,,90,['comedy'],0.0,7.2,1976.0,5.086,6.6
1452,tm132980,"Jasper, Texas",MOVIE,2003,R,114,['drama'],0.0,6.4,584.0,2.144,5.9
1453,ts20667,The Troop,SHOW,2009,TV-G,24,"['scifi', 'family', 'action', 'comedy']",2.0,5.9,1158.0,10.569,8.3
1454,ts12785,Blue's Room,SHOW,2004,TV-Y,24,"['animation', 'comedy', 'family']",2.0,7.2,169.0,3.695,5.0
1455,tm159073,Russell Brand in New York City,MOVIE,2009,,61,"['comedy', 'documentation']",0.0,6.4,447.0,1.456,5.0
1456,tm135752,The Yes Men,MOVIE,2003,R,80,"['comedy', 'documentation']",0.0,6.8,6450.0,5.855,7.1
1457,ts198397,Action League Now!!,SHOW,2003,TV-Y7,23,"['family', 'animation', 'comedy']",3.0,8.1,680.0,,
1458,tm70073,When a Man Falls,MOVIE,2007,R,86,"['thriller', 'drama', 'european']",0.0,5.0,1351.0,1.989,4.0
1459,tm30928,Rugrats: Tales from the Crib: Three Jacks & A Beanstalk,MOVIE,2006,,72,"['animation', 'action']",0.0,,,2.427,7.0
1460,tm70423,Hybrid,MOVIE,2007,,90,"['fantasy', 'thriller', 'action', 'horror', 'scifi']",0.0,3.1,672.0,4.702,5.0
1461,tm105196,Global Heresy,MOVIE,2002,R,106,"['drama', 'comedy', 'music']",0.0,6.0,1607.0,4.723,4.9
1462,tm143255,Stranger with My Face,MOVIE,2009,,96,"['thriller', 'drama']",0.0,5.2,504.0,3.82,5.6
1463,tm133137,Stealing Sinatra,MOVIE,2003,R,96,"['drama', 'thriller', 'comedy']",0.0,5.6,729.0,2.862,5.1
1464,tm46553,Street Warrior,MOVIE,2008,NC-17,87,['action'],0.0,4.4,588.0,3.73,4.7
1465,tm136222,Deacons for Defense,MOVIE,2003,R,95,['drama'],0.0,6.9,482.0,2.6289999999999996,6.1
1466,tm55483,Depth Charge,MOVIE,2008,PG,84,"['action', 'thriller']",0.0,4.3,492.0,3.4810000000000003,4.3
1467,tm108500,Inspector Gadget's Last Case,MOVIE,2002,G,90,"['fantasy', 'scifi', 'animation', 'action', 'comedy', 'crime', 'family']",0.0,4.6,246.0,3.702,6.6
1468,tm89718,Bob the Builder: Legend of the Golden Hammer,MOVIE,2010,,60,"['animation', 'family']",0.0,,,1.854,6.2
1469,tm98383,Miss Nobody,MOVIE,2010,R,86,"['crime', 'comedy']",0.0,5.4,2012.0,6.325,5.4
1470,tm143348,The Strawberry Shortcake Movie: Sky's the Limit,MOVIE,2009,G,69,"['animation', 'family']",0.0,5.8,99.0,3.47,8.0
1471,tm48630,The Governor's Wife,MOVIE,2008,R,95,"['thriller', 'crime']",0.0,4.3,375.0,5.031000000000001,3.7
1472,tm110492,Virginia's Run,MOVIE,2002,PG,103,"['drama', 'family']",0.0,6.1,771.0,1.7180000000000002,7.2
1473,tm107487,Madeline: My Fair Madeline,MOVIE,2002,,90,"['animation', 'family']",0.0,5.5,288.0,2.06,5.5
1474,tm138329,Wanda Sykes: Tongue Untied,MOVIE,2003,,42,"['comedy', 'documentation']",0.0,6.8,201.0,1.962,5.6
1475,tm71408,All Hat,MOVIE,2007,R,89,"['action', 'comedy', 'drama', 'western', 'european']",0.0,5.1,548.0,2.991,3.7
1476,tm156708,Off and Running,MOVIE,2009,,76,['documentation'],0.0,6.3,136.0,0.731,2.5
1477,ts5961,College Hill,SHOW,2004,TV-14,22,['reality'],6.0,5.0,138.0,0.851,
1478,tm53763,The Learning Curve,MOVIE,2001,R,113,"['thriller', 'crime', 'drama']",0.0,5.1,480.0,2.27,5.0
1480,tm165785,Bob The Builder - Bob's Big Plan,MOVIE,2005,G,77,['animation'],0.0,6.2,13.0,0.6,
1482,tm53455,Bob the Builder: A Christmas to Remember,MOVIE,2001,G,63,"['family', 'animation']",0.0,,,3.608,7.6
1483,tm31915,Ring of Death,MOVIE,2008,R,85,"['thriller', 'drama', 'action', 'crime']",0.0,4.8,1017.0,3.7760000000000002,5.8
1485,ts22042,Tak and the Power of Juju,SHOW,2007,TV-Y7,25,"['comedy', 'action', 'animation', 'family', 'fantasy']",2.0,3.3,817.0,6.475,6.0
1486,tm91032,Caught Inside,MOVIE,2010,R,93,"['thriller', 'action']",0.0,5.3,845.0,4.955,5.1
1490,tm88513,Coast to Coast,MOVIE,2004,R,108,['drama'],0.0,6.2,517.0,1.653,7.0
1492,tm112533,Redeemer,MOVIE,2002,,85,['drama'],0.0,5.7,147.0,1.66,8.5
1494,tm656345,Carrier at War: The USS Enterprise,MOVIE,2007,,46,['documentation'],0.0,8.5,7.0,0.6,
1497,tm79411,Christopher Titus: The 5th Annual End of the World Tour,MOVIE,2007,,60,"['comedy', 'documentation']",0.0,7.9,173.0,1.2109999999999999,10.0
1498,tm50533,Carlos Mencia: Performance Enhanced,MOVIE,2008,,66,"['comedy', 'documentation']",0.0,5.8,121.0,1.536,6.3
1499,tm35904,Bob the Builder - Race to the Finish,MOVIE,2008,G,46,"['family', 'animation']",0.0,,,0.685,5.0
1501,tm144193,White House Revealed,MOVIE,2009,,47,['documentation'],0.0,6.5,32.0,1.2990000000000002,5.5
1502,tm42799,Lake City,MOVIE,2008,R,92,"['drama', 'crime']",0.0,5.7,894.0,2.431,5.7
1503,ts18557,Baldwin Hills,SHOW,2007,TV-14,21,"['drama', 'reality']",3.0,4.3,150.0,0.6,
1504,tm78895,Unbelievable Flying Objects,MOVIE,2007,,53,['documentation'],0.0,7.5,10.0,0.6,
1506,tm91253,Mystery of the Hope Diamond,MOVIE,2010,,47,['documentation'],0.0,7.0,38.0,0.879,
1507,tm640749,Uncommon Courage: Breakout at Chosin,MOVIE,2010,,46,"['documentation', 'history', 'war']",0.0,7.8,10.0,,
1508,tm23949,For One Night,MOVIE,2006,,90,"['drama', 'romance']",0.0,6.2,433.0,4.141,6.6
1512,tm45478,John Oliver: Terrifying Times,MOVIE,2008,,56,"['comedy', 'documentation']",0.0,7.2,668.0,2.394,7.0
1515,tm666806,World's Smallest Planes,MOVIE,2007,,29,['documentation'],0.0,7.8,6.0,,
1519,tm1147267,Baby New at the Zoo,MOVIE,2007,,28,['documentation'],0.0,,,0.6,6.0
1520,tm462800,Seizing Justice: The Greensboro 4,MOVIE,2010,,47,['documentation'],0.0,7.4,13.0,0.6,
1522,tm83666,Comedy Central Roast of Flavor Flav,MOVIE,2007,,90,"['comedy', 'documentation']",0.0,6.9,1725.0,5.811,6.2
1523,ts5398,The Benson Interruption,SHOW,2010,,22,['comedy'],1.0,7.0,147.0,0.605,
1524,tm638511,The Rivals,MOVIE,2010,,92,['documentation'],0.0,7.6,25.0,,
1525,tm254098,Pledge of Allegiance,MOVIE,2003,R,84,"['drama', 'action', 'documentation']",0.0,4.3,171.0,0.877,4.0
1528,tm81424,Bob the Builder Snowed Under,MOVIE,2004,,53,['animation'],0.0,,,0.84,4.0
1529,tm101902,The Owls,MOVIE,2010,,66,"['thriller', 'crime', 'drama']",0.0,4.9,177.0,1.345,3.8
1530,tm82058,Bob the Builder: The Knights of Can-A-Lot,MOVIE,2004,,43,"['animation', 'comedy', 'family', 'fantasy']",0.0,6.9,52.0,1.11,6.8
1531,ts177919,Russell Simmons Presents: Stand-Up at the El Rey,SHOW,2010,TV-14,22,['comedy'],1.0,6.9,15.0,,
1532,tm614143,Bob the Builder: When Bob Became a Builder,MOVIE,2004,,50,[],0.0,7.7,15.0,0.6,
1533,tm80412,Maneater,MOVIE,2007,,88,"['horror', 'thriller', 'comedy', 'action']",0.0,5.5,20.0,3.31,4.3
1534,ts24179,T.I.'s Road to Redemption,SHOW,2009,,30,['reality'],1.0,6.8,64.0,1.166,8.0
1535,tm72846,Skyfall,MOVIE,2012,PG-13,143,"['thriller', 'action']",0.0,7.8,684779.0,62.263999999999996,7.2
1536,tm53381,Jack Reacher,MOVIE,2012,PG-13,130,"['thriller', 'action', 'crime']",0.0,7.0,333435.0,122.196,6.6
1537,tm41792,Django Unchained,MOVIE,2012,R,165,"['western', 'drama']",0.0,8.4,1472668.0,56.588,8.1
1538,ts17961,Bar Rescue,SHOW,2011,TV-14,41,['reality'],8.0,7.5,3193.0,22.046,8.4
1539,ts20672,Workaholics,SHOW,2011,TV-14,22,['comedy'],7.0,8.1,50740.0,22.704,7.4
1540,ts20518,Teen Wolf,SHOW,2011,TV-14,42,"['scifi', 'fantasy', 'romance', 'thriller', 'action', 'drama', 'comedy']",6.0,7.7,142717.0,233.468,8.6
1541,ts21599,Ink Master,SHOW,2012,TV-14,42,['reality'],13.0,7.4,3874.0,23.186,7.9
1542,ts20436,Key & Peele,SHOW,2012,TV-14,22,"['comedy', 'action']",5.0,8.4,20391.0,16.505,7.6
1543,ts42135,RuPaul's Drag Race All Stars,SHOW,2012,TV-MA,50,['reality'],10.0,8.5,7552.0,20.084,7.9
1544,tm166978,Mission: Impossible - Ghost Protocol,MOVIE,2011,PG-13,133,"['thriller', 'action']",0.0,7.4,480529.0,61.585,7.0
1545,ts3522,Air Disasters,SHOW,2011,TV-14,44,"['documentation', 'reality', 'drama', 'history', 'crime']",17.0,8.8,4585.0,5.555,8.1
1546,tm65087,Flight,MOVIE,2012,R,138,"['drama', 'thriller', 'european']",0.0,7.3,347281.0,21.398000000000003,6.8
1547,tm37424,Red Dawn,MOVIE,2012,PG-13,93,"['thriller', 'scifi', 'action', 'drama', 'war', 'crime']",0.0,5.3,76715.0,44.968999999999994,5.6
1548,ts20457,The Legend of Korra,SHOW,2012,TV-Y7,23,"['action', 'scifi', 'comedy', 'drama', 'family', 'fantasy', 'animation']",4.0,8.4,117464.0,63.788999999999994,8.3
1549,ts19623,Bubble Guppies,SHOW,2011,TV-Y,24,"['comedy', 'animation', 'fantasy', 'family', 'music']",6.0,6.3,1521.0,17.015,8.0
1550,tm176507,Jackass 3.5,MOVIE,2011,,85,"['action', 'comedy', 'documentation']",0.0,,,21.659000000000002,6.3
1551,tm67583,The Dictator,MOVIE,2012,R,83,['comedy'],0.0,6.4,299171.0,34.159,6.1
1552,ts4065,Awkward.,SHOW,2011,TV-14,22,"['comedy', 'drama', 'romance']",5.0,7.5,44284.0,36.382,7.5
1553,tm183892,No Strings Attached,MOVIE,2011,R,100,"['romance', 'comedy']",0.0,6.2,227095.0,64.307,6.3
1554,tm29743,Robot & Frank,MOVIE,2012,PG-13,85,"['scifi', 'drama', 'comedy', 'crime']",0.0,7.1,63599.0,9.19,7.0
1555,ts21144,Ridiculousness,SHOW,2011,TV-MA,21,"['comedy', 'reality']",26.0,6.2,6898.0,48.06100000000001,7.2
1556,ts20589,Kung Fu Panda: Legends of Awesomeness,SHOW,2011,TV-Y7,24,"['scifi', 'animation', 'family', 'comedy', 'action', 'drama', 'fantasy']",3.0,8.8,31.0,31.544,7.1
1557,tm62652,The Guilt Trip,MOVIE,2012,PG-13,95,"['comedy', 'drama']",0.0,5.8,37028.0,10.859000000000002,5.6
1558,ts20556,Teen Mom 2,SHOW,2011,TV-14,41,"['reality', 'romance', 'documentation', 'comedy']",11.0,4.5,28.0,24.248,6.6
1559,ts34949,House of Anubis,SHOW,2011,TV-G,24,"['scifi', 'horror', 'romance', 'thriller', 'drama', 'family', 'fantasy', 'comedy', 'european']",3.0,7.2,4857.0,43.571000000000005,8.2
1560,tm181860,"Jeff, Who Lives at Home",MOVIE,2011,R,83,"['comedy', 'drama']",0.0,6.5,63693.0,8.399,6.2
1561,tm43657,A Thousand Words,MOVIE,2012,PG-13,91,"['drama', 'comedy', 'fantasy']",0.0,5.9,42197.0,33.408,6.1
1562,tm175104,Paranormal Activity 3,MOVIE,2011,R,94,"['horror', 'thriller']",0.0,5.8,94305.0,45.034,5.9
1563,tm45822,Paranormal Activity 4,MOVIE,2012,R,97,"['horror', 'thriller']",0.0,4.6,65750.0,23.469,5.4
1564,tm170700,Daniel Tosh: Happy Thoughts,MOVIE,2011,,58,"['comedy', 'documentation']",0.0,7.5,2392.0,2.5069999999999997,6.8
1565,tm65585,Emperor,MOVIE,2012,PG-13,105,"['drama', 'war', 'history']",0.0,6.5,14033.0,46.992,6.1
1566,tm72845,John Mulaney: New in Town,MOVIE,2012,,58,"['comedy', 'documentation']",0.0,8.2,6608.0,5.184,8.1
1567,tm163939,Patrice O'Neal: Elephant in the Room,MOVIE,2011,,78,['comedy'],0.0,8.2,1280.0,3.11,8.0
1568,ts28059,Love & Hip Hop Atlanta,SHOW,2012,TV-14,41,['reality'],10.0,5.3,795.0,8.427,6.4
1569,tm63472,Not Fade Away,MOVIE,2012,R,112,['drama'],0.0,6.0,4665.0,3.804,5.7
1570,ts15606,The Exes,SHOW,2011,TV-PG,21,['comedy'],4.0,6.8,5395.0,13.13,6.7
1571,tm64135,Attack of the 50 Foot Cheerleader,MOVIE,2012,R,83,"['scifi', 'comedy']",0.0,4.4,1426.0,5.403,5.6
1572,tm68190,Casting By,MOVIE,2012,,89,['documentation'],0.0,7.6,1561.0,7.149,7.3
1573,ts26599,Snooki & JWOWW,SHOW,2012,TV-14,32,['reality'],4.0,4.7,12.0,2.043,6.8
1574,ts35000,Happily Divorced,SHOW,2011,TV-PG,21,"['comedy', 'romance']",3.0,6.8,3069.0,6.652,5.1
1575,ts33983,Guy Code,SHOW,2011,TV-14,21,['comedy'],5.0,7.0,540.0,0.8079999999999999,10.0
1576,ts21225,Geordie Shore,SHOW,2011,TV-MA,43,"['reality', 'documentation', 'comedy', 'drama', 'romance', 'european']",22.0,6.0,8.0,20.947,6.2
1577,tm68697,Rags,MOVIE,2012,G,88,"['comedy', 'drama', 'family']",0.0,6.9,2715.0,10.755999999999998,7.2
1578,tm166348,Eames: The Architect and the Painter,MOVIE,2011,,83,['documentation'],0.0,7.1,1095.0,4.124,6.9
1579,tm31668,Jo Koy: Lights Out,MOVIE,2012,,60,['comedy'],0.0,7.6,121.0,2.121,6.3
1580,ts20608,Love & Hip Hop New York,SHOW,2011,TV-14,42,['reality'],10.0,4.3,177.0,8.368,7.3
1581,tm179661,Comedy Central Roast of Charlie Sheen,MOVIE,2011,,90,"['comedy', 'documentation']",0.0,7.7,5497.0,5.275,7.1
1582,tm59151,Hannibal Buress: Animal Furnace,MOVIE,2012,,60,"['comedy', 'documentation']",0.0,7.5,900.0,2.9410000000000003,7.1
1583,tm184348,"A Fairly Odd Movie: Grow Up, Timmy Turner!",MOVIE,2011,G,57,"['fantasy', 'family', 'romance', 'animation', 'comedy']",0.0,4.0,3357.0,14.717,5.0
1584,tm73819,Kyle Kinane: Whiskey Icarus,MOVIE,2012,,64,"['comedy', 'documentation']",0.0,7.8,195.0,1.217,7.4
1585,tm60812,FDR: American Badass!,MOVIE,2012,R,93,"['comedy', 'action']",0.0,5.3,1957.0,4.416,5.2
1586,tm42749,Amy Schumer: Mostly Sex Stuff,MOVIE,2012,,60,['comedy'],0.0,6.0,3018.0,4.258,6.2
1587,ts41259,RuPaul's Drag Race All Stars: Untucked!,SHOW,2012,TV-MA,23,['reality'],5.0,7.1,447.0,7.015,6.4
1588,tm34437,Demetri Martin: Standup Comedian,MOVIE,2012,,60,"['comedy', 'documentation']",0.0,7.5,484.0,1.944,6.5
1589,tm165840,Ferocious Planet,MOVIE,2011,,88,"['thriller', 'horror', 'scifi', 'action']",0.0,3.9,2012.0,5.899,4.5
1590,tm200382,Comedy Central Roast of Donald Trump,MOVIE,2011,,65,['comedy'],0.0,7.0,2259.0,5.2829999999999995,6.7
1591,tm167864,Surviving Progress,MOVIE,2011,,86,['documentation'],0.0,7.4,1835.0,4.708,7.3
1592,tm180420,In Love with Alma Cogan,MOVIE,2011,,99,"['drama', 'romance', 'comedy']",0.0,7.1,76.0,1.321,7.0
1593,tm35998,Paul F. Tompkins: Laboring Under Delusions,MOVIE,2012,,74,"['comedy', 'documentation']",0.0,7.9,160.0,3.162,6.7
1594,ts945,Basketball Wives LA,SHOW,2011,TV-14,42,['reality'],6.0,3.9,331.0,2.7310000000000003,4.3
1595,tm176013,Best Player,MOVIE,2011,PG,89,"['comedy', 'family']",0.0,5.8,2095.0,10.775,6.4
1596,tm159849,"The Man Nobody Knew: In Search of My Father, CIA Spymaster William Colby",MOVIE,2011,,104,"['drama', 'documentation', 'history', 'war']",0.0,6.7,478.0,3.9,6.4
1597,tm40860,Big Time Movie,MOVIE,2012,G,65,"['comedy', 'family', 'music']",0.0,6.1,1936.0,11.432,7.6
1598,tm65593,Elfie Hopkins,MOVIE,2012,R,85,"['horror', 'thriller']",0.0,4.6,967.0,2.9789999999999996,4.9
1599,ts61531,Recipe Rehab,SHOW,2012,,21,['documentation'],3.0,8.0,25.0,1.34,
1600,tm148744,The Oyler House: Richard Neutra's Desert Retreat,MOVIE,2012,,57,"['documentation', 'history']",0.0,7.8,24.0,0.6,
1601,ts27284,How to Rock,SHOW,2012,TV-G,25,"['comedy', 'family']",1.0,5.4,1532.0,6.617999999999999,8.2
1602,tm164815,Vito,MOVIE,2011,,93,"['documentation', 'history']",0.0,8.0,736.0,3.498,7.3
1603,ts34965,Retired at 35,SHOW,2011,TV-PG,21,['comedy'],2.0,4.8,499.0,3.875,4.5
1604,tm613693,Chilean Mine Rescue,MOVIE,2011,,54,['documentation'],0.0,7.6,7.0,,
1605,ts17767,The Burn with Jeff Ross,SHOW,2012,TV-14,22,['comedy'],2.0,7.6,677.0,0.6,7.5
1606,tm65799,JB Smoove: That's How I Dooz It,MOVIE,2012,R,60,"['comedy', 'documentation']",0.0,6.1,78.0,0.613,5.0
1607,ts13652,Forensic Firsts,SHOW,2012,,47,"['reality', 'history', 'documentation', 'crime']",2.0,7.7,163.0,0.7509999999999999,7.0
1608,ts37308,The Half Hour,SHOW,2012,TV-14,21,['comedy'],5.0,7.0,101.0,2.015,6.0
1609,tm28134,Orchestra of Exiles,MOVIE,2012,,85,['documentation'],0.0,7.1,155.0,0.637,
1610,tm38250,16 Acres,MOVIE,2012,,95,"['documentation', 'history']",0.0,6.6,289.0,2.458,7.4
1611,tm213347,Jeff Ross Roasts America,MOVIE,2012,R,60,['comedy'],0.0,7.1,233.0,1.8259999999999998,6.6
1613,ts36179,Robot and Monster,SHOW,2012,TV-Y7,24,"['scifi', 'action', 'animation', 'comedy', 'family']",1.0,5.9,1898.0,4.328,4.6
1614,tm62122,Todd Barry: Super Crazy,MOVIE,2012,,60,"['comedy', 'documentation']",0.0,7.2,98.0,1.324,5.6
1615,tm177243,Denis Leary and Friends Present: Douchebags and Donuts,MOVIE,2011,,99,['comedy'],0.0,6.4,147.0,2.345,3.7
1616,ts22199,The Soul Man,SHOW,2012,TV-PG,21,['comedy'],5.0,5.8,800.0,4.448,5.0
1617,tm181119,Hunky Dory,MOVIE,2011,,110,"['comedy', 'drama', 'music']",0.0,6.2,1246.0,3.0660000000000003,6.2
1619,tm48104,Eugene Mirman: An Evening of Comedy in a Fake Underground Laboratory,MOVIE,2012,,60,"['comedy', 'documentation']",0.0,6.8,79.0,0.6,5.9
1620,ts170272,Russell Simmons Presents: The Ruckus,SHOW,2012,TV-MA,20,['comedy'],1.0,4.0,14.0,0.6,
1621,tm161371,Love Chaos,MOVIE,2011,,90,"['drama', 'comedy']",0.0,8.6,10.0,0.6,
1622,tm200101,MLK: The Assassination Tapes,MOVIE,2012,PG,46,"['crime', 'history', 'documentation']",0.0,6.5,66.0,1.8019999999999998,7.8
1623,tm170891,9/11: Stories in Fragments,MOVIE,2011,,52,['documentation'],0.0,6.9,67.0,1.4,4.0
1624,tm175492,The Lie,MOVIE,2011,,80,"['drama', 'comedy']",0.0,,,2.878,5.1
1625,ts21187,Single Ladies,SHOW,2011,TV-14,43,"['comedy', 'drama', 'romance']",4.0,6.0,2073.0,4.695,4.7
1626,tm161154,Yellow Rock,MOVIE,2011,R,89,['western'],0.0,4.4,528.0,3.583,4.8
1628,tm69037,The End of Time,MOVIE,2012,,109,"['documentation', 'european']",0.0,6.1,406.0,3.0,7.4
1629,tm162860,Nick Kroll: Thank You Very Cool,MOVIE,2011,PG,64,"['comedy', 'documentation']",0.0,5.7,228.0,2.597,4.5
1630,tm38931,D.L. Hughley: The Endangered List,MOVIE,2012,PG-13,42,"['comedy', 'documentation']",0.0,6.9,85.0,1.169,
1631,tm33503,American Animal,MOVIE,2011,R,95,"['drama', 'comedy']",0.0,4.1,368.0,2.15,4.5
1632,tm462794,Black Wings,MOVIE,2012,,51,"['documentation', 'history']",0.0,8.3,8.0,0.6,
1633,tm73756,Chris Hardwick: Mandroid,MOVIE,2012,,63,['comedy'],0.0,6.7,249.0,1.273,6.6
1634,tm175832,Bob the Builder: Big Dino Dig,MOVIE,2011,PG,63,['animation'],0.0,6.2,27.0,0.664,2.0
1635,tm164532,Carlos Mencia: New Territory,MOVIE,2011,R,60,"['comedy', 'documentation']",0.0,5.2,120.0,0.972,8.3
1636,tm614587,Jefferson's Secret Bible,MOVIE,2012,,51,['documentation'],0.0,8.0,7.0,0.6,
1637,tm180365,T.J. Miller: No Real Reason,MOVIE,2011,,67,['comedy'],0.0,,,2.021,6.7
1638,tm572101,Predator Coast,MOVIE,2012,,50,['documentation'],0.0,6.5,15.0,0.6,
1639,tm607541,The Gospel of Jesus's Wife,MOVIE,2012,,60,['documentation'],0.0,6.9,33.0,0.6,
1640,tm174808,Fist 2 Fist,MOVIE,2011,R,92,"['thriller', 'action']",0.0,3.4,177.0,2.639,4.0
1641,tm70965,Matt Braunger: Shovel Fighter,MOVIE,2012,,61,"['comedy', 'documentation']",0.0,7.0,39.0,1.046,6.8
1642,tm183223,The Key Man,MOVIE,2011,,80,"['thriller', 'crime', 'drama']",0.0,5.0,361.0,2.967,3.3
1643,ts35075,T.I. & Tiny: The Family Hustle,SHOW,2011,TV-PG,21,"['documentation', 'reality']",6.0,6.3,327.0,3.963,9.2
1644,tm165203,Nature's Matchmaker,MOVIE,2011,,52,['documentation'],0.0,6.6,6.0,0.6,
1648,tm157099,Interstellar,MOVIE,2014,PG-13,169,"['scifi', 'drama', 'thriller']",0.0,8.6,1728756.0,122.17200000000001,8.4
1649,ts20106,PAW Patrol,SHOW,2013,TV-Y,19,"['animation', 'comedy', 'family', 'scifi', 'action', 'sport']",8.0,6.1,23.0,277.712,7.0
1650,ts37645,Nathan For You,SHOW,2013,TV-14,25,"['comedy', 'documentation']",4.0,8.9,25396.0,10.796,8.0
1651,ts16045,Are You The One?,SHOW,2014,TV-14,41,['reality'],8.0,6.5,2450.0,15.818,5.9
1652,ts20773,Scorpion,SHOW,2014,TV-14,42,"['action', 'drama', 'thriller', 'crime']",4.0,7.0,52547.0,443.639,8.3
1653,tm179734,World War Z,MOVIE,2013,PG-13,116,"['scifi', 'action', 'horror', 'thriller']",0.0,7.0,648063.0,121.595,6.8
1654,tm170652,Pain & Gain,MOVIE,2013,R,130,"['crime', 'action', 'comedy', 'drama', 'thriller']",0.0,6.4,214330.0,64.562,6.2
1655,ts35484,Review,SHOW,2014,TV-14,29,"['comedy', 'european']",4.0,8.4,5848.0,7.9639999999999995,7.6
1656,tm188442,Star Trek Into Darkness,MOVIE,2013,PG-13,132,"['scifi', 'action']",0.0,7.7,479226.0,48.63,7.3
1657,ts20845,Under the Dome,SHOW,2013,TV-14,43,"['scifi', 'thriller', 'drama']",3.0,6.5,105376.0,93.708,7.2
1658,tm161814,Nebraska,MOVIE,2013,R,115,"['action', 'drama', 'comedy']",0.0,7.7,117147.0,8.992,7.4
1659,tm181452,Carrie,MOVIE,2013,R,100,"['horror', 'drama']",0.0,5.9,138602.0,34.848,6.0
1660,ts20880,NCIS: New Orleans,SHOW,2014,TV-14,42,"['action', 'crime', 'drama']",7.0,6.8,17930.0,60.544,7.4
1661,tm155098,Transformers: Age of Extinction,MOVIE,2014,PG-13,165,"['scifi', 'action']",0.0,5.6,310443.0,96.346,5.9
1662,ts20325,Kroll Show,SHOW,2013,TV-14,22,['comedy'],3.0,6.8,4818.0,7.829,6.4
1663,tm145849,Teenage Mutant Ninja Turtles,MOVIE,2014,PG-13,101,"['scifi', 'action', 'comedy', 'crime', 'animation']",0.0,5.8,207739.0,123.51,5.9
1664,ts38135,Blaze and the Monster Machines,SHOW,2014,TV-G,22,"['animation', 'action', 'comedy', 'family', 'scifi']",6.0,5.5,816.0,26.675,5.9
1665,ts37501,Peter Rabbit,SHOW,2013,TV-Y,19,"['family', 'animation']",3.0,5.7,541.0,5.818,6.3
1666,ts20108,Henry Danger,SHOW,2014,TV-G,24,"['scifi', 'action', 'comedy', 'family']",5.0,5.6,5245.0,121.52,8.2
1667,tm165164,G.I. Joe: Retaliation,MOVIE,2013,PG-13,110,"['thriller', 'action', 'scifi']",0.0,5.7,180403.0,30.599,5.6
1668,tm166714,Hansel & Gretel: Witch Hunters,MOVIE,2013,R,88,"['horror', 'fantasy', 'action']",0.0,6.1,204550.0,74.611,6.0
1669,ts20261,Madam Secretary,SHOW,2014,TV-14,43,"['war', 'thriller', 'drama']",6.0,7.6,22563.0,56.833999999999996,6.8
1670,tm141981,Faults,MOVIE,2014,,90,"['crime', 'comedy', 'drama']",0.0,6.7,8990.0,8.09,6.6
1671,ts31957,Inside Amy Schumer,SHOW,2013,TV-14,21,['comedy'],4.0,6.0,12365.0,12.247,5.8
1672,tm168985,Jackass Presents: Bad Grandpa,MOVIE,2013,R,92,['comedy'],0.0,6.5,94295.0,24.039,6.1
